headline,label
as a result of these transactions the aggregate holdings of burrill life sciences capital fund l p has decreased below 5 per cent of the total number of shares and votes of the company,negative
according to atria s president and ceo matti tikkakoski the company s swedish operations significantly improved in the first quarter,positive
russia wants to utilise its huge forest reserves in a very different way from what has been done so far,neutral
finnish construction company yit is reducing the number of start ups of market financed residential units in 2007 to about 2 300 from the previously announced 2 700,negative
operating result showed a loss of eur 2 9 mn while a year before it showed a profit of eur 0 6 mn,negative
finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments,negative
in finland the city of forssa has said it will not pay compensation to food industry companies hk ruokatalo and atria for the lye leak into tap water that occurred in march 2008,negative
increased trust of our clients in yit can be seen as apartment sales accelerated,positive
for the current year raute expects its net sales to increase and the operating result to be positive,positive
neste shipping is the most likely to remain finnish as the oil sector and its transports are significant for emergency supply,neutral
however in march 2009 the government of st petersburg passed the front part of the building with the area 1 900 square metres and a land plot for a hotel worth usd 10 15mn to the company delta,neutral
last year upm cut production closed mills in finland and slashed 700 jobs,negative
finnish handling systems company cargotec oyj hel : cgcbv said today that it won a eur 13 million usd 16 6 m contract to deliver macgregor hatch covers for ships ordered by norwegian shipowner grieg shipping,positive
a portion $ 12 5 million will be recorded as part of its winnings in a prior patent dispute with finnish phone maker nokia oyj,positive
the order comprises all production lines for a plywood mill company said in a statement received by lesprom network,neutral
the tests conducted at nokia siemens lte center of competence in espoo finland follow the company s production start of lte ready flexi multiradio base stations for the 800 mhz band in april 2010 and complement earlier tests with nokia on the 2100 mhz and 2600 mhz bands,neutral
profit for the period totaled eur 39 4 mn up from eur 33 9 mn in the corresponding period in 2006,positive
the earnings per share for the quarter came in at 0 25 eur up from the 0 20 eur of the same quarter a year earlier,positive
nonwovens and specialty papers made by ahlstrom are used in a large variety of everyday products e g in filters wipes flooring labels and tapes,neutral
eero katajavuori currently group vice president human resources will take a year long sabbatical starting from october 1 2010,neutral
the payment date is march 25 2010,neutral
finnair was able to operate most of its leisure flights despite the strike,positive
the right margin will be viewed separately in detail with every customer,neutral
status : agreed,neutral
according to the prosecutor the share transactions were carried out after hk ruokatalo had proceeded in the negotiations concerning the acquisition of swedish meats,neutral
since the association s data do not cover sales figures from about 100 small local breweries and sales of imported beer products the actual market shares of its members are smaller than those given in the report,negative
the company said shareholders will be able to vote on the agreement at an egm scheduled for later this month,neutral
f secure internet security 2010 is a security service for surfing the web online banking and shopping e mail and other online activities,neutral
according to deputy md pekka silvennoinen the aim is double turnover over the next three years,positive
10 february 2011 finnish media company sanoma oyj hel : saa1v said yesterday its 2010 net profit almost tripled to eur297 3 m from eur107 1 m for 2009 and announced a proposal for a raised payout,positive
jarmo honkamaa head of the oil refining business at neste oil says the situation looks promising from their viewpoint,positive
each share is entitled to one vote,neutral
the contract involves refurbishing the bathrooms of 189 units as well as re plumbing their water and sewer pipes,neutral
it has been agreed with the company s board of directors that she will be available in an advisory role,neutral
however two of the previously ordered sets will start producing electricity at the end of october 2010 it said,neutral
residentialconstruction in particular has picked up in several markets,positive
net sales decreased to eur 220 5 mn from eur 470 0 mn in the corresponding period in 2009,negative
the order is included in metso s fourth quarter 2007 order backlog,neutral
the company moved to an operating profit of eur10 9 m versus an operating loss of eur15 3 m it also turned to eps of eur0 08 versus loss per share of eur0 04,positive
rl nordic is a part of raiffeisen banking group austria and is a subsidiary to raiffeisen leasing gmbh in austria,neutral
finnish kemira group s ceo lasse kurkilahti says the group s structural reorganisation will continue for at least a year,neutral
the machinery now ordered will be placed in a new mill with an annual production capacity of 40 000 m3 of overlaid birch plywood,neutral
our customer has been satisfied with basware invoice automation solution and extends the implementation to new geographies,positive
on 25 august 2009 sampo s stake in nordea was 19 45,neutral
more staff has been recruited in japan to further complement its network of close to 50 service locations in more than 20 countries worldwide,positive
finnish scanfil a systems supplier and contract manufacturer to the communications sector and the electronics industry reports net sales of eur 49 6 mn in the first quarter of 2009 which are only a per cent smaller than in the corresponding period in 2008,negative
in december alone the members of the lithuanian brewers association sold a total of 20 3 million liters of beer an increase of 1 9 percent from the sales of 19 92 million liters in december 2004,positive
this new representation extends comptel s global presence to a total of 18 countries serving over 250 customers in over 80 countries worldwide,positive
the ntsb said investigators are set to conduct sight distance tests on july 18 using trains similar to those involved in the accident,neutral
raute reported a loss per share of eur0 86 for the first half of 2009 against eps of eur0 74 in the corresponding period of 2008,negative
the net sales of the power plants business were eur 710 3 million in 2005,neutral
registration is required,neutral
ruukki romania the local arm of finnish metal producer ruukki increased its capital by 900 000 euro $ 1 14 mln through cash contribution it was reported on september 19 2006,positive
operating profit was eur 11 4 mn up from eur 7 5 mn,positive
28 october 2010 finnish wood products technology supplier raute oyj hel : rutav said today it swung to a net profit of eur3m for the first nine months of 2010 versus a net loss of eur5 2 m for the same period a year earlier,positive
master of mayawas jointly developed by nokia siemens networks and ufa fremantlemedia and will be actively advertised by maxis in the end of may 2007,neutral
orion pharma s operating profit increased by 42 5 from 2004,positive
the share sale to foreign and finnish investors is expected to raise some euro300 million us$ 380 million,neutral
suominen corporation estimates that the cost cutting program that started in autumn 2005 higher sales prices and expected growth in volume of wet wipes will make the company s operations more profitable,positive
the company s scheduled traffic measured in revenue passenger kilometres rpk grew by just over 2 and nearly 3 more passengers were carried on scheduled flights than in february 2009,positive
we are pleased to welcome tapeks noma into cramo group,positive
fiskars the world s 1 scissors brand tm recently won learning « magazine s 2011 teachers choice award for the classroom,positive
as part of the reorganization kauko telko ltd will be divided into telko ltd leipurin ltd hamina terminal services ltd and kaukomarkkinat ltd,neutral
viking line manages well with its current ferries,positive
travel expenses would be reimbursed in accordance with the travel policy of the company,neutral
st petersburg oct 14 prime tass finnish tire producer nokian tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of vsevolozhsk in russia s leningrad region in 2011 the company s president kim gran told reporters thursday,positive
adjusted for changes in the group structure the division s net sales increased by 1 7,positive
order intake on the other hand is expected to be stronger than in 2007,positive
the electricity requirement of networks will grow with the new mobile generation,neutral
finnish construction group yit has been awarded a contract to install heating air conditioning and cooling systems to the new head office of the automobile association adac in munich in germany,positive
latvenergo has ordered a significant expansion to the tekla xpower network information system,positive
the robust growth was the result of the inclusion of clothing chain lindex in the group in december 2007,positive
the value of the contracts is about eur 3 3 mn,neutral
the handset maker did not disclose any financial details,neutral
tikkurila has an interesting growth strategy which we support,neutral
we have come out with a decision which is based on our preliminary economic operational and environmental findings karvinen said,neutral
scanfil issued a profit warning on 10 april 2006,negative
the finnish paints company acquired the remaining 49 pct that it did not own from ukraine s lgu for an undisclosed sum,neutral
mr doring has been with eaton since 1989 and acted as the business unit manager for eaton s power controls business unit since january 2007,neutral
deliveries have started and the network will be ready for a launch soon,positive
the above mentioned shareholders will suggest that a monthly salary of eur 1 400 would be paid for the board members outside the company,neutral
the eb tough voip field phone is equipped with an integrated speaker ethernet and shdsl connectivity and enables several innovative applications,neutral
finnish fibers and plastic products maker suominen corporation said its net loss narrowed to 1 6 mln euro $ 2 0 mln in the first nine months of 2006 from 2 16 mln euro $ 2 7 mln in the same period of 2005,positive
the pipeline is strong,positive
moreover konecranes and kito intend to transfer the hoist distribution business of konecranes japanese joint venture mhs konecranes to kito,neutral
its main business area the glass machinery group of glaston technologies is the global market leader in glass processing machines,positive
kalnapilio tauro grupe kalnapilis tauras group which is owned by denmark s royal unibrew raised its market share to 25 18 percent from 23 74 percent as beer sales for the seven months jumped by 14 5 percent to 40 5 million liters,positive
the company said that the operations will be sold to a newly established company cps gmbh where the present management of the plastics business is a co owner,neutral
upm kymmene corp the world s largest maker of magazine paper on tuesday reported a 19 percent profit drop as lower paper prices higher costs and a strong euro hurt revenue,negative
helsinki afx outokumpu technology said it has signed a 3 5 mln eur agreement with mongolia s erdenet mining corporation for the engineering of the first hydrocopper plant to be built at the erdenet mine site,positive
following this increase huhtamaki s registered share capital is eur360 62 m and the number of shares outstanding is 106 063 320,neutral
the samsung mobile applications store was launched in january 2009 by samsung mobile innovator a program which enables mobile software developers to create applications for use across samsung mobile devices,neutral
we are honored to be recognized by gartner as a specialist in business process modeling and analysis in the company of many of the largest software vendors in the world,positive
protalix has $ 42 million in cash and no sales,neutral
the company expects meat purchases to remain at about 8mn kilos in 2011,neutral
through this transaction we are able to participate in developing the industry,positive
the orders consist in total of over 1 600 panels of lift away weatherdeck hatch covers and they will be delivered for container vessels with capacities ranging from 2 000 to 13 300 teus,neutral
also it is bringing in the right kind of people to upgrade its human resources,positive
due to rapid expansion the market share of tallink in terms of passenger carriage through tallinna sadam port of tallinn totaled 55 percent in november against 45 7 percent in november 2005,positive
the order also includes start up and commissioning services,neutral
water treatment products in australia today global research & data services is going to publish a market analysis about the market for chemical water treatment products in australia,neutral
latin america currently accounts for approximately 40 of sales at tecnotree company president and ceo eero mertano recently told bnamericas,neutral
in the baltics the merger of the businesses of the two is expected to be completed in early 2008,neutral
to showcase our end to end capabilities at the mobile world congress we arranged an internal meego application development competition to entice developers to create new applications,neutral
tieto s service is also used to send process and receive materials related to absentee voting,neutral
they would invest not only in the physical infrastructure but would also provide know how for managing and developing science and technology parks said sunrise valley director andrius bagdonas,positive
operating profit was eur 24 5 mn up from eur 23 0 mn,positive
in the czech republic the profiling unit at ostrava will be closed and the machinery will be relocated to ruukki s bigger plants in hungary poland and romania by the end of the first quarter of 2009,neutral
all yit capital markets day materials will be available on the company s internet site at www yitgroup com investors at 10:30 on september 26,neutral
metso estimates the need for personnel reductions to amount to 25 people,negative
finnish drug distributor and wholesaler oriola kd oyj said on october 11 2006 it named anne kariniemi vice president of its logistics and sourcing department as of january 15 2007,neutral
meanwhile electrowatt ekono philippines inc was also awarded a three year operation and maintenance o&m contract by fr cement corporation,positive
exel s board of directors will propose a dividend of 0 2 euro $ 0 3 per share for 2006 at the annual general meeting on april 19 2007,neutral
the acquisition price was not disclosed,neutral
our extensive co operation will also bolster sysopen digia s position in the domestic operator market kallioranta adds,positive
it is the first application in the market for invoice and purchase requisition approval with a mobile device,neutral
together with latvia cramo will operate 54 rental outlets in the baltic states,neutral
the company will be part of teleste s video and broadband solutions business area,neutral
the alliance aims to tap pocketable mobile computers netbooks tablets mediaphones connected tvs and in vehicle infotainment systems,neutral
ruukki forecast a 15 20 annual sales growth and a positive pretax result for 2010,positive
comptel a vendor of dynamic operations support system oss software has been selected by orascom telecom oth as partner for provisioning and activation solutions for mobile services,positive
mr koistinen joins from nokia siemens networks where he has held various senior sales management and business development positions since 1997,neutral
kemira headquartered in helsinki finland is an international chemicals group comprising the business areas kemira pulp & paper kemira water kemira specialty and kemira coatings,neutral
swot analysis is just one method of categorization and has its own weaknesses,neutral
the fair value of the company s investment properties went down to eur 2 768 billion at the end of 2009 from eur 2 916 billion a year earlier,negative
the acquisition is expected to take place by the end of august 2007,neutral
the parties have also agreed that l+ñnnen tehtaat has the right to sell the remaining shares in suomen rehu to hankkija maatalous 15 months after the purchase of the majority holding at the earliest,neutral
jeder beta tester erh+ñlt kostenlos sechs monate lang updates und hat laut eigener aussage die m+âglichkeit die finale version zu beeinflussen,neutral
the acquisition is expected to improve access to chrome ore resources in turkey,positive
the total value of the project is valued at sek 30bn eur 2 83 bn usd 3 81 bn,neutral
the second variant offers complete final finishing of any selected apartment with foreign high quality materials finland denmark germany france,neutral
the energy sector accounted for approximately 33 and the steel industry for about 57 of the transportation volume,neutral
electricity consumption grows with higher frequencies,neutral
following the issue the new shares will constitute 10 percent of the firm s capital,neutral
the order is related to renewing the network of the telecommunications operator,neutral
additionally the company will use the solutions to automate the preparation of financial statements according to ifrs standard,neutral
the report examines the medical equipment business structure and operations history and products and provides an analysis of its key medical equipment revenue lines,neutral
according to the company a decision in the issue will be made in the summer of 2010 at the earliest and in the summer of 2011 at the latest,neutral
alexandria va jan 9 united states patent no 7 862 685 issued on jan 4 was assigned to kemira chemicals inc marietta ga,neutral
these tests are part of a larger campaign which includes various customer trials and demonstrations to make lte on 800 mhz commercially viable by this summer nokia siemens head of lte business line reino tammela said,neutral
printed fabrics and related design expertise have always been the core of marimekko s business and brand,neutral
the subdivision made sales revenues last year of eur 480 7 million eur 414 9 million in 2008 and operating profits of eur 44 5 million eur 7 4 million,positive
the value of the order is nearly eur400m,neutral
our approach is very much to only use raw materials that are produced in line with the principles of sustainable development,neutral
commission income fell to eur 4 6 mn from eur 5 1 mn in the corresponding period in 2007,negative
export declined by 6 percent to 16 4 million liters,negative
the company s set of services include digital printing printing preparation offset printing after treatment services and send out services,neutral
progress group qpr s representative in saudi arabia and north africa has signed a framework agreement for a long term strategic relationship with ise,positive
nokia siemens networks provides mobile and fixed network infrastructure communications and networks service platforms as well as professional services to operators and service providers,neutral
the category was marked by maturity and the recession,neutral
san francisco marketwatch nokia corp the world s largest cell phone maker is using the consumer electronics show in las vegas to introduce a high end thin folding phone according to a media report monday,neutral
gunneflo will be responsible of oriola kd s pharmaceutical trade business in sweden,neutral
in q1 2010 18 may 2010 finnish electrical components maker salcomp oy hel : sal1v said today it turned to a net profit of eur1 6 m in the first quarter of 2010 versus a loss of eur2m in the corresponding period last year,positive
megafon s subscriber base increased 16 1 in 2009 to 50 5 million users as of december 31 while its market share by the number of customers amounted to 24 as of late 2009 up from 23 as of late 2008 according to teliasonera estimates,positive
the value of the deal has not been disclosed,neutral
diluted earnings per share eps declined to eur 0 78 from eur 1 76,negative
net interest income was eur 39 3 mn up from eur 32 7 mn,positive
los angeles based pacific office properties trust acquires owns and operates office properties in the western u s focusing initially on the markets of honolulu san diego los angeles and phoenix,neutral
founded in 1985 quatrocon s clientele consists of public sector builders central trading companies and major construction firms,neutral
net interest income totaled eur 15 9 mn compared to eur 15 6 mn a year earlier,positive
it holds 38 percent of outokumpu s shares and voting rights but in 2001 lawmakers gave it permission to reduce the stake to 10 percent,neutral
cargotec s brands hiab kalmar and macgregor are global market leaders in their fields and their solutions are used on land and at sea wherever cargo is on the move,neutral
uk s sarantel to outsource part of its processes to elcoteq plant in estonia london oct 13 bns the british miniature antennas maker sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of elcoteq in the estonian capital tallinn,neutral
the omx helsinki index was 0 33 pct lower at 9 364 80 while the omx helsinki cap portfolio index was down 0 34 pct at 5 029 25,negative
furthermore efficiency improvement measures initiated earlier are now bearing fruit ceo jan lang said,positive
an apple spokeswoman said the company declined to comment,neutral
cramo slipped to a pretax loss of eur 6 7 million from a pretax profit of eur 58 9 million,negative
this solution is an extension to the existing online mediation solution delivered earlier by comptel and ibm,neutral
the cooperation will double the switch s converter capacity,positive
the subject of the project is provide to the company like : software programming and consultancy services computer related services data services computer support and consultancy services internet services etc,neutral
nordic infrastructure construction is one of our strategic growth areas,neutral
this is a significant milestone for benefon helping us to secure critical usp s for our personal navigation product roadmap for 2007 and beyond commented simon button chief technology officer at benefon,positive
competition authorities will have to approve the deal before it can be finalized,neutral
body es vostok also owns stakes in power sales companies mosenergosbytbody rts : mssb 50 9 altaienergosbyt 100 saratovenergo rts : sare body 48 36 and tambov power sales company rts : tasb 49 01 all ofbodywhich it received from the distribution balance,neutral
the project is expected to be completed in 2009,neutral
a maximum of 20 employees who work in karttakeskus and are responsible for producing geographic information services will be affected the company added,neutral
financialwire tm is not a press release service and receives no compensation for its news opinions or distributions,neutral
first industrial will seek leed designation for uponor s new building and a 282 000 square foot speculative distribution center at first park lakeville,neutral
the company reported net sales of eur550m in 2005 and had some 3 200 employees,neutral
profit for the period totalled eur 0 8 mn down from eur 1 1 mn in the corresponding period in 2008,negative
he will report to capman plc s ceo heikki westerlund,neutral
in january september 2007 finnlines net sales rose to eur 505 4 mn from eur 473 5 mn in the corresponding period in 2006,positive
jon risfelt has previously held operational executive positions in europolitan ericsson sas american express card and travel divisions as well as nyman & schultz ceo vodafone sweden ceo and gambro renal products ceo,neutral
the launch of the plant in june went well and it has been producing the advanced fuel for a couple of weeks,positive
scanfil will execute the temporary lay offs by mid october 2009 and the job cuts by march 2010,negative
also technopolis plans to build a 100 million euro technology park at the special economic zone neudorf in st petersburg the st petersburg government said in february,neutral
new product launches in finland will more than double from 2005,positive
tip of the week panfish like bluegills are great fun to catch especially for children new to fishing,neutral
the shopping center to be opened in st petersburg russia in november 2010 will turn the cash flow of finnish department store chain stockmann s russian operations positive for the first time in 2011,positive
the company said that sales in the three months to the end of march slid to eur86 4 m us$ 113 4 m from eur91 2 m last year,negative
according to scanfil demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 and the situation is expected to remain unstable for the rest of the year,negative
in the fourth quarter of 2008 net sales decreased to eur 121 4 mn from eur 165 5 mn in the fourth quarter of 2007,negative
ruukki s order book at the end of 2010 was 30 up year on year and 10 up quarter on quarter,positive
more than 50 000 tonnes of asphalt mix will be used in the contract,neutral
in a media advisory the ntsb said that after subsequent testing the train detection system intermittently failed,negative
adp news feb 12 2009 finnish it solutions provider affecto oyj hel : afe1v said today its net profit rose to eur 8 5 million usd 11m in 2008 from eur 7 million in 2007,positive
the reorganisation will be carried out by transferring hkscan corporation s production related property plant and equipment in finland as well as its holdings in subsidiaries and associates to hkscan finland oy a holding company wholly owned by hkscan corporation,neutral
finnish lifting equipment maker konecranes oyj said on july 30 2008 that its net profit rose to 71 2 mln euro $ 111 1 mln for the first half of 2008 from 57 1 mln euro $ 89 1 mln for the same period of 2007,positive
net profit in the same period in 2006 was x20ac 172 million,neutral
kesko has about 2 000 stores engaged in chain operations in the nordic and baltic countries russia and belarus,neutral
the report profiles 158 companies including many key and niche players including major nonwovens manufacturers such as ahlstrom corporation asahi kasei corporation buckeye technologies inc ei,neutral
finnish it consultancy satama interactive oyj said on november 13 2006 that jarmo lonnfors took up the position of ceo,neutral
there are companies which are ready to invest their own funds in this deal such as rostelecom rts : rtkm,positive
cision says the sale will return its u k operation to profitability,positive
they ve already allocated money for the inventory,neutral
equity ratio was 60 9 compared to 54 2 in the third quarter of 2007 net sales of the frozen foods business totaled eur 11 0 up by about 5 from the third quarter of 2006,positive
the device can also be used for theft protection and positioning of vehicles boats and other assets,neutral
performance in the second half of 2009 exceeded expectations,positive
the expansion will be delivered in the fourth quarter of 2006,neutral
cash flow from operations for the most recent quarter also reached a eight year low,negative
it will also strengthen ruukki s offshore business,positive
unc charlotte would also deploy ssh tectia connector to enable secure application connectivity,neutral
the previous offer was 3 4 of voting rights and 12 3 of capital,neutral
this location makes the mall a convenient place to shop for consumers from three large residential areas nearby : jaroszowka wysockiego and zgody,positive
also finnish industry investment a government owned investment company will participate in the project,neutral
coca cola was the market leader of manufacturers with a market share of 36 9 down 2 2 from the corresponding period in 2004 2005,negative
of these shares 29 659 239 are held by the company or its group companies and the number of outstanding shares and voting rights attached to the shares thus amounts to 322 705 218,neutral
last week the finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company s strategic goal of becoming the world s largest stainless steel maker,positive
a spokesperson told wwd to expect a 50 50 mix of clothing and home decor,neutral
net sales of finnish food industry company l+ñnnen tehtaat s continuing operations increased by 13 in 2008 to eur 349 1 mn from eur 309 6 mn in 2007,positive
the platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen and means are provided to exert and maintain a pressure in the volume defined by the platen the band and the seal,neutral
alexandria va march 28 pertti salmi and hanna vuolteenaho both of oulu finland and sami viitasaari of ii finland have developed an ornamental design for a handset the u s patent & trademark office announced,neutral
in 2010 sanoma magazines expects net sales to be at the 2009 level,neutral
as a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds,negative
the value of the orders is about eur 70mn,neutral
around 250 of these reductions will be implemented through pension arrangements,neutral
stores 16 march 2010 finnish stationery and gift retailer tiimari hel : tii1v said yesterday that it will cut a total of 28 jobs in its units tiimari retail ltd and gallerix finland ltd as a result of the closure of shops,negative
the net sales of the whole fiscal year 2008 will be lower than in 2007 and operating profit is estimated to be negative,negative
mr mika korpinen apac vice president for comptel concludes : comptel is once again demonstrating the importance of providing reliable delivery and enabling time to market,neutral
loss after financial items totalled eur 9 7 mn compared to a profit of eur 1 3 mn in the corresponding period in 2008,negative
outotec oyj press release february 19 2008 at 11 00 am outotec has won two large minerals processing technology orders from mirabela mineracao do brasil ltda brazil and from cumerio med jsco bulgaria,positive
the fixed term contract of mr jarmo ukonaho the current general manager of incap s indian operations will finish by the end of the year,neutral
the planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill,neutral
in april 2010 olvi s range of ciders will expand with a strawberry rhubarb and an apple pear cider in green bottles with a new shape,neutral
operating profit rose by 26 9 to eur 105 8 83 4 million,positive
besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment paavel said,positive
a total of 15 000 new citycon shares with a nominal value of eur 1 35 per share were subscribed between 17 and 23 march 2006 exercising the a b c options based on the company s stock option plan 1999,neutral
finnish fibers and plastic products maker suominen corporation said its net loss from continuing operations narrowed to 1 8 mln euro $ 2 3 mln in 2006 from 3 7 mln euro $ 4 8 mln in 2005,positive
paper company m real calculated that if 100 000 biscuit cartons are made using a 25gsm lighter board the co2 saved over the course of 12 months would be equal to that generated by driving 1 000 km by car,neutral
the company operates a u s division in lisle ill,neutral
the company said offshore segment represented 43 of the total marine engines orders for the july september 2010 period merchant 33 special vessels 18 and cruise and ferry and ship design 2 and 3 respectively,neutral
pharmaceuticals spain this brand new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in spain,neutral
in 2009 fiskars cash flow from operating activities amounted to eur121m up from eur97m in the previous year,positive
aldata solution oyj bertrand sciard president and ceo further information : aldata solution oyj bertrand sciard president and ceo tel +33 1 46 48 28 00 aldata 100 retail wholesale at aldata 100 of our business is dedicated to retail and wholesale business improvement,neutral
the expanded company will continue to be called newpage,neutral
manavigator september 7 2010 kemira unveils indian jv with ivrcl finnish chemicals group kemira hel : kra1v on tuesday announced it has inked a deal to form a joint venture in india with local construction firm ivrcl infrastructure and projects ltd bom :530773,positive
the sale of the healthcare trade business supports oriola kd s strategy to focus on pharmaceutical wholesale and retail businesses,positive
aldata solution a global company engaged in supplier to consumer business process optimization has announced the details of its dollars for dinosaurs program,neutral
3 february 2011 finnish broadband data communication systems provider teleste oyj hel : tlt1v said yesterday its net profit rocketed to eur4 8 m in 2010 from eur416 000 in 2009 and it lifted its dividend proposal,positive
arto ryymin born 1964 will replace juhani kaisanlahti who has worked as acting evp healthcare & welfare since august 2007,neutral
after buying eukor car carriers 50 percent stake grimaldi group is now the sole owner of the swedish roll on roll off port of wallhamn,neutral
officials did not disclose the contract value,neutral
commission income rose by 25 7 to eur 16 1 mn from eur 12 8 mn in 2004,positive
the casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment at least the first side casing member being pivotable about a rotation axis,neutral
currently it operates a fleet of eight carriers as well as nine pushers and barges,neutral
the pulp production in finnish kemij+ñrvi will also be liquidated and about 1 100 employees loose their jobs,negative
in finland the bank of +àland reports its operating profit fell to eur 6 1 mn in the second quarter of 2008 from eur 7 5 mn in the second quarter of 2007,negative
tyrvaan sanomat published twice a week by tyrvaan sanomat oy appears in sastamala and kiikoinen,neutral
the building complex consists of high quality office and retail space totalling 49 200 square metres the company said,neutral
under the terms of the agreement bunge will acquire raisio s keiju makuisa and pyszny duet brands and manufacturing plants in finland and poland,neutral
the agreement was signed with biohit healthcare ltd the uk based subsidiary of biohit oyj a finnish public company which develops manufactures and markets liquid handling products and diagnostic test systems,positive
cencorp s net sales in the first quarter is estimated to be eur0 9 1 2 m as compared to eur4 5 m in the first quarter 2008,negative
hk ruokatalo s target is to know the consumers,neutral
the deal is subject to approval by the norwegian competition authorities,neutral
the company s profit totaled ls 134 700,neutral
previously grimaldi held a 46 43 pct stake in the finnish company following the takeover bid launched in november 2006,neutral
the uranium found locally is naturally occurring and it makes sense to extract it in the same way as we do with our other metals,neutral
viking line s cargo revenue increased by 5 4 to eur 21 46 mn and cargo volume increased by 2 4 to 70 116 cargo units,positive
the company s operating profit for 2006 stood at 39 6 mln euro $ 57 9 mln,neutral
to ensure low operational cost for radio networks the bts modules can be configured software upgraded and diagnosed remotely,positive
the facility consists of a seven year bullet term loan of 200 mln euro $ 292 4 mln and a 150 mln euro $ 219 3 mln five year revolving credit facility,neutral
both operating profit and net sales for the six month period increased respectively from eur18 1 m and eur127 6 m as compared to the corresponding period in 2006,positive
18 may 2010 finnish electronics producer elcoteq se hel : elqav said today that it has signed an extensive cooperation agreement on industrialisation manufacturing distribution and after market services for mobile phones with japan s sharp tyo : 6753,positive
sanoma also has an executive committee in accordance with the company s articles of association that prepares proposals for matters to be decided or noted by the board of directors,neutral
in finland finnish pharmaceutical company orion corporation omx helsinki : ornav said on wednesday 7 january that it has concluded its personnel negotiations in finland and will reduce the number of personnel by 205,negative
fiskars will be undertaking community projects throughout the uk and they are also on the lookout for local volunteers who are interested in helping out with the selected restoration projects,neutral
sanoma announced the stock option scheme 2008 on 19 december 2008,neutral
consumption is forecast to grow by about 2,positive
the company reiterates its outlook for 2009,neutral
the proposal of the shareholders to elect mr hannu krogerus to the board is based on his long and unrivalled experience and knowledge of all matters related to elcoteq,neutral
the group ¦ s profit before taxes was eur 0 2 7 8 million,neutral
trading in the new shares which have right to dividends and other distributions of funds will start on the exchange in helsinki tomorrow,neutral
approval by shareholders of cencorp in accordance with finnish law,neutral
in the baltic states the company reports net sales of eur 11 9 mn down from eur 14 2 mn and an operative ebit of eur 2 2 mn down from eur 1 7 mn,negative
the lay offs will affect 240 people out of the total 320 okmetic employees in finland,negative
the workforce will be reduced also in the amsterdam office in the netherlands,negative
sales in local currencies decreased by 0 5 percent while the number of subscribers rose by 12 7 million to a total of 147 6 million at the end of fourth quarter the company said,neutral
halonen s office acknowledged receiving the letter but declined comment,neutral
tikkurila inspires you to color your life,neutral
the shares shall be acquired according to the rules of nasdaq omx helsinki and otherwise according to the rules related to acquisition of the company s own shares,neutral
we are happy to be working with rapala to encourage boaters and anglers to introduce newcomers to the sport said rbff president & ceo frank peterson,positive
the availability of the internet services is highlighted in the service offer of kesko s k group stores,neutral
the parties have also agreed on options that allow uh to extensively implement later on also functionalities of human resources management,positive
symphony services provides development services for aldata gold,neutral
the company s order book stood at 1 5 bln euro $ 2 2 bln on september 30 2007 up by 24 2 pct on the year with international orders amounting to 365 mln euro $ 534 3 mln,positive
at first solteq s services to companies operating in the st petersburg area will include maintenance and material management systems and data collection solutions,neutral
the company is now intensifying its smelter operations and increasing its annual production capacity to 230 000 tonnes of copper,positive
earnings per share for january june 2010 were eur0 30 an increase of 20 year on year eur0 25,positive
thanks to the multiplying effect of wagon performance transport will be much more efficient says development manager juha malkia from vr cargo,positive
the acquisition is part of ramirent s central and eastern european growth strategy,neutral
the oxyview pulse oximeter is a common device to check patient blood oxygen saturation level and pulse rate,neutral
strand associates is expanding its madison corporate headquarters with space to add about 100 employees to the engineering firm,positive
alma media corporation press release 15 march 2010 tyrvaan sanomat and paikallissanomat being bought by suomen paikallissanomat two local papers tyrvaan sanomat and paikallissanomat appearing in sastamala and its neighbouring municipalities are to be bought by suomen paikallissanomat oy,neutral
in finland the launch of tie in sales of 3g mobile phones did not cause a dramatic rush in mobile retail outlets during the first few days,neutral
in his current position manty has worked since 1996,neutral
according to finnish l+ñnnen tehtaat s ceo matti karppinen now that l+ñnnen tehtaat has sold the majority of its feed and grain business it will quickly start to look for acquisitions,neutral
the invention carries international patent publication no,neutral
huhtamaki oyj stock exchange release 16 12 2008 at 09:30 huhtamaki oyj has resolved to clarify the group structure by separating the foodservice and consumer goods businesses in its production unit in hameenlinna finland by transferring the businesses into its wholly owned subsidiaries,neutral
the cvs of the proposed members are available for viewing from 12 march 2008 onwards on the internet at www sampo com ir,neutral
the contract comprises a log handling line a peeling line and a veneer drying and grading line,neutral
capital base and capital adequacy measurement is based on approaches under basel ii,neutral
the reduction notice applied to 17 people,negative
as a consequence the works council had withdrawn its petition to suspend the reorganisation,neutral
