headline,label
completion of the transaction is subject to a final agreement and a due diligence process,neutral
the utility will also provide services related to electricity management such as hedging trades and risk management and reporting,neutral
the australian company mirabela nickel has awarded outokumpu technology a contract for grinding technology for its nickel sulfide project in bahia state brazil,positive
the deal covers stockmann auto oy ab s sales and after sales services concerning volkswagen and audi in helsinki espoo and vantaa,neutral
creating interfaces that are more similar to interactions in the real world can enable experiences that are more natural and intuitive in the same way that modern games and movies are more immersive through the use of realistic 3 d graphics,neutral
the organization that is a member of the russian auto sector union mpra has become active since tikkurila acquired russian paint company kraski teks in 2006,neutral
the deal includes the entire personnel of planmill oy who will transfer to the new company as so called old employees,neutral
since the registration of the shares subscribed in a directed share issue the new number of panostaja shares and voting rights is 41 733 110,neutral
in the newly formed company yit stavo the local contact network expertise and market know how of euro stavokonsult will be combined with yit s housing concept said juha kostiainen yit s vice president corporate communications and business development,positive
based in helsinki finland ramirent has branches in 13 nordic central and eastern european countries,neutral
the maximum grade of the veneer yield is calculated based on the dimensions and grades of the veneer products as well as by iterating the places of the peeling axes and simulating the peeling process,neutral
operating profit for the 12 month period decreased from eur17 9 m while net sales increased from eur58 3 m as compared to 2007,negative
regulatory news : the nomination committee of cybercom sto : cybe which is unanimous in its proposal proposes the election of jon risfelt as the new chairman of the board,neutral
our solutions are fully arabized and our message is that we want to become the it partner of choice for businesses in the near east region,neutral
the eu commission said earlier it had fined thyssenkrupp united technologies corp s otis schindler ag and kone oyj a total of 992 3 mln eur for alleged cartel activity in the lift market going back twelve years,negative
the gypsii mobile social networking application is available in china with both chinese and english language support,neutral
a structures bim building information modeling software from tekla a model based software provider has been adopted for the construction management and delivery of a university project in abu dhabi,neutral
otherwise the situation is under control,neutral
global life science industry is strictly regulated by international and national authorities,neutral
due to market conditions the company will also temporarily lay off about 3 200 people at different sites,negative
gs engineering will install the valves at a liquefied natural gas lng plant it has built for uae lng extraction and gas plants operator gasco in ruwais uae,neutral
it has some 30 offices worldwide and more than 90 pct of its net sales are generated outside finland,neutral
pohjola and cooperative banks have continued to combine their branch office network,neutral
nokia has enough users to do just as well,neutral
atria said its offer would give the swedish company continued ownership and control of its slaughtering and cutting operations,neutral
the sale which will result in a gain of some eur 60 million in the second quarter of 2010 for oriola kd supports the finnish company s strategy to focus on pharmaceutical wholesale and retail operations,positive
so far as is known he did not sell shares that he owns personally,neutral
consumers are now increasingly interested in what they can do with heir phones,neutral
finland s technopolis is planning to bring the first section of a technopark on stream in st petersburg at the end of 2008 kari mikkonen vice president of technopolis told reporters in helsinki,neutral
group net sales in the third quarter of 2007 totaled eur 142 3 mn and operating profit eur 4 3 mn,neutral
operating profit for the six month period decreased from eur111 9 m while sales increased from eur1 275 m as compared to the corresponding period in 2006,neutral
we are proud to welcome another distribution facility to north mississippi and the region known as the logistics center of the united states said gray swoope executive director of mda,positive
finnish bank of +àland reports operating profit of eur 2 2 mn in the first quarter of 2010 down from eur 6 3 mn in the corresponding period in 2009,negative
neste oil said it will build a biodiesel production facility in rotterdam the netherlands at an estimated cost of 670 million euros naming france based technip as the project s main contractor,neutral
total operating revenue grew by 27 6 year on year to eur61m,positive
the shopping center will have a prime location right next to the myllypuro metro station,positive
consolidated net sales increased 16 to reach eur74 8 m while operating profit amounted to eur0 9 m compared to a loss of eur0 7 m in the prior year period,positive
by combining its existing solutions into a single platform comptel said that it has reduced the cost of deployment,positive
our design team has long admired marimekko s vivid patterns and colors,positive
27 january 2011 finnish it solutions provider affecto oyj hel : afe1v said today it has won a eur1 2 m usd1 6 m contract from state owned lithuanian social insurance institution sodra,positive
earnings per share for the quarter were also higher year on year at 0 33 eur versus 0 27 and above market expectations of 0 28 eur,positive
the tightened competition situation in the production automation market has affected net sales during 2006 cencorp said,negative
the carrier said its area travel agency is to sell most of its outlets to sister chain suomen matkatoimisto smt and use its remaining bricks and mortar presence to primarily target business customers going forward,neutral
delivery is expected to take place later this month,neutral
mobile data transfer is expected to increase explosively in the lte era,neutral
the value of the order is around eur 100 million,neutral
subscribers can browse free numbers with their handset and select the numbers packages and services they prefer when activating the phone,neutral
these patronage refunds reward members that use the fee based services that make a positive contribution to cencorp s operating results said bill walby cencorp ceo,neutral
the company anticipates its turnover for the whole 2010 to surpass that of the previous year when it was eur 67 1 million,positive
according to latest information benefon will launch its twig device on 20 september 2006,neutral
the front surfaces of these valve plates are directed towards each other,neutral
hkscan headquartered in turku finland is a leading northern european food group with 10 000 employees in nine countries,neutral
when the negotiations were started neste oil anticipated that 450 people would be affected,neutral
the increase range will vary up to 10,neutral
alexandria va march 20 patrik flykt and timo alakoski both of helsinki finland and tapio suihko and nadarajah asokan both of espoo finland have developed a method of mobility support of internet type protocol traffic in a communication system,neutral
marathon now has a 4 6 percent stake in plx it said according to bloomberg,neutral
we ve been feeling quite positive about the region as a whole,positive
aspocomp has a large factory in china and a factory building project in india that was halted due to financing problems,negative
earnings per share eps in the first half of 2007 amounted to eur0 29 down from eur0 40 year ago,negative
cash flow after investments amounted to eur45m down from eur46m,negative
purchase it for the 12mp snapper if nothing else,neutral
finnish diversified holding company aspo oyj said on september 8 2008 that it will sell the finnish tape business of its kaukomarkkinat unit to local oy telpak ab,neutral
4 february 2011 finnish privacy and security software developer tectia oyj hel : tec1v said wednesday it has set up two strategic business units managed security and mobile authentication,neutral
in addition to supplying a new headbox and a modern sizing and coating unit vaahto group will provide erection supervision training and start up services,neutral
managing director timo kohtam+ñki of lemmink+ñinen infra nevertheless points out the continued need for infrastructure construction in the baltic markets,neutral
all the ferries had run into trouble just outside the stockholm archipelago made up of more than 20 000 islands,negative
a comprehensive range of cut to length and slitting services will allow ruukki in particular to serve light engineering customers who relocate their production to the st petersburg area,neutral
ruukki s order book at the end of 2010 was 30 up year on year and 10 up quarter on quarter,positive
tekla group s net sales for 2006 were approximately 50 million euros and operating result 13 6 million euros,neutral
operating profit increased by 145 1 to eur 8 3 mn from eur 3 4 mn,positive
lule+ñ municipality has awarded yit a 2 year contract for property management of about one third of the municipality s properties with a total area of 140 000 sq metres,positive
major order in india comptel corporation has received a significant long term order for mediation and provisioning solutions being used by a leading operator in india,positive
the oxyview pulse oximeter is a common device to check patient blood oxygen saturation level and pulse rate,neutral
arena partners oy is a development company for electronic business,neutral
most of the permanent layoffs will be in the plywood and sawn timber sectors of the finnish company s operations at several domestic mills where earlier this year it temporarily laid off some 1 200 workers to save costs,negative
for teleste the acquisition marks an entry into services business in a market where it has long been an established and significant supplier of products,positive
pcs digital guatemala has been using tecnomen s prepaid system in telgua fixed networks as well as code division multiple access or cdma and global system for mobile communication or gsm since 2003,neutral
finnish shipping company finnlines pretax loss totalled eur 6 5 mn in the third quarter of 2009 compared to a profit of eur 0 3 mn in the third quarter of 2008,negative
a total eur73 7 m will be provided as secured senior three year debt from the syndicate involving pohjola bank hel : poh1s the finnish arm of nordea bank ab sto : nda and sampo bank hel : samas,neutral
the purchase of the operations is part of yit s strategy to expand its offering of building system services geographically,positive
the company said that the results of the third quarter do not include non recurring items,neutral
vacon s office will support its customers in brazil and south america,neutral
continuing operations turned an operating loss of eur 0 1 mn a slight improvement from a loss of eur 0 2 mn a year earlier,positive
ramirent made 18 million kroons eur 1 15 mln loss last year ; the year before the company was 7 3 million kroons in the black,negative
finnish fibers and plastic products maker suominen corporation said its net loss from continuing operations narrowed to 1 8 mln euro $ 2 3 mln in 2006 from 3 7 mln euro $ 4 8 mln in 2005,positive
the layoff talks were first announced in august,neutral
the platform would continue to be the development framework for symbian and meego,neutral
besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment paavel said,positive
swiss franc surged to record 1 42 euros after it reported sharpest gain in manufacturing in march,positive
tikkurila acquired a majority stake in kolorit paints in the autumn of 2004,neutral
neste oil has responded to the challenge posed by the european union s target of biofuels accounting for 5 8 of traffic fuel usage in the eu by 2010 by developing its nexbtl technology for producing diesel fuel from renewables the federation said,positive
operating profit rose to eur 4 7 mn from eur 3 6 mn,positive
no financial details were provided,neutral
at the close the omx helsinki 25 was 0 01 pct lower at 3 067 64 points and the omx helsinki was down 0 05 pct at 10 321 46 points on over 1 343 bln eur of turnover,negative
temporary lay offs affecting the entire workforce will also be implemented,negative
the ipad application joins the iphone app as part of monster s range of mobile applications for job hunting,neutral
finnish security and privacy software solutions developer stonesoft oyj said on january 7 2008 that the preliminary sales of its stonegate products grew by 59 pct year on year to 3 6 mln euro $ 5 3 mln for the fourth quarter of 2007,positive
stock exchange announcement 20 july 2006 1 1 basware share subscriptions with warrants and increase in share capital a total of 119 850 shares have been subscribed with basware warrant program,neutral
the contract is worth some eur 1 million,neutral
mr clausen however refused to comment the option that nordea would consider buying into citadele bank,neutral
one of the challenges in the oil production in the north sea is scale formation that can plug pipelines and halt production,negative
seppala transferred the sale to a greater extent than last year to february and this is reflected on the january sales figures,neutral
ahlstrom s share is quoted on the nasdaq omx helsinki,neutral
the total value of the project is estimated to be over 3 0 mln euro $ 4 4 mln of which the services will be over 2 0 mln euro $ 2 9 mln and third party licences more than 1 0 mln euro $ 1 5 mln,neutral
nevertheless fitch notes that the business fundamentals of the three banks currently remain sound,positive
adp news oct 1 2008 finnish consulting and engineering company poyry oyj omx : poy1v said today it was awarded a eur 5 2 million usd 7 4 m extension to their existing consultancy engineering contract with venezuel,positive
18:30 dinner the conference program can also be viewed as a live audio webcast through the internet pages at www citycon com,neutral
you are warmly welcome,neutral
activities range from the development of natural resources to the retailed marketing of finished products,neutral
the total headcount reduction will be 50 persons the company said,negative
the total number of shares in the company will be 585 236 987 innofactor group innofactor offers its customers comprehensive solutions in the microsoft environment,neutral
there will be return flights from stuttgart every morning as well as evening departures on thursdays fridays and sundays,neutral
its 168 asset management experts manage assets worth over eur 35 billion,neutral
the company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive,positive
the 19 200 square metre technology center is located near university of tampere in central tampere,neutral
the report examines the medical equipment business structure and operations history and products and provides an analysis of its key medical equipment revenue lines,neutral
after the transaction tikkurila has no powder coatings related operations,neutral
vaisala oyj press release september 30 2010 vaisala has signed a contract to sell its oxygen measurement technology and business to sick maihak gmbh,positive
diluted loss per share stood at eur 0 15 versus eur 0 26,positive
yit acquired investment rights to a 10 000 square metre residential project in yaroslavl and to a 16 400 square metre project in moscow,neutral
19 may 2010 finnish company lemminkainen oyj hel : lem1s said today that it will construct an office building at toolonlahti in downtown helsinki without disclosing financial details,neutral
the total investment in 2006 and 2007 is expected to amount to about eur75m,neutral
as a domestic business best in is already close to finnish dog owners,positive
however the rapidly increasing costs and the strengthening of the euro were challenging for the whole industry and they impacted on our results,negative
the group s revenue amounts to over eur 80 million about half of which is accounted for by exports,neutral
status : agreed,neutral
the combined activities will create value for shareholders and be good for our employees and customers,positive
the sale price was not disclosed,neutral
a new kveyt light variety of suomalainen pekoni marketed under the atria brand name is now available to consumers in finland,positive
operating profit totalled eur 5 8 mn up from a loss of eur 1 7 mn in the fourth quarter of 2009,positive
paper companies were in negative territories with stora enso r shedding 1 62 pct to 12 73 eur upm kymmene down 0 80 pct at 18 64 eur and m real b 0 18 pct lower at 5 57 eur,negative
he is a chartered accountant in british columbia and alberta as well as a certified public accountant in washington state,neutral
odell has not contacted the state of finland in this issue,neutral
elcoteq s electronics manufacturing services ems business segment serves customers globally in engineering manufacturing and fulfillment services,neutral
the construction of a large woodworking facility in the sheksna district of the vologda region in northwest russia will begin in 2009 and the plant will start production in 2011,neutral
all rights reserved,neutral
finnish food workers union sel plans to hasten its collective bargaining with a two day strike that would begin on 7 april 2010 in finland,negative
after chuck smith was laid off on may 30 from his $ 90 000 housing consultant job he and his wife had to cut spending in half for their family of six having to rely on his wife s income about the same as his alone,negative
myllykoski with one paper plant in finland one in the us and three in germany had revenues of eur286m in the first half of 2010 and an operating loss of eur12m reuters said,negative
according to statistics by the finnish maritime administration shipping did not increase much in january august 2009 however,neutral
the number of collection errors fell considerably and operations speeded up,positive
the net sales of healthcare trade business in 2009 were eur 145 1 million eur 155 2 million and operating profit eur 8 9 million eur 7 9 million,neutral
tietoenator signed an agreement to acquire indian research and development r&d services provider and turnkey software solutions developer fortuna technologies pvt ltd for 21 mln euro $ 30 3 mln in september 2007,neutral
the buildings with about 40 condominiums each will be built in 4 or 5 stages,neutral
raute posted a net profit of 1 8 mln euro $ 2 6 mln for the third quarter of 2007 compared to a net loss of 299 000 euro $ 430 000 for the corresponding period of 2006,positive
teleste has some 30 offices worldwide and is listed on the nordic exchange in helsinki,neutral
poyry energy gmbh is austria s leading engineering and consulting company in the energy infrastructure and environment sector owned by poyry plc and the austrian verbund ag,neutral
operating profit for the quarter april june 2006 amounted to eur42 9 m on net sales of eur156 3 m,neutral
olvi has posted a strong set of figures for the first six months of this year,positive
efficiency programs totalling 100 million euros are under way in finnair,positive
the plant is expected to start production in the first half of 2007,neutral
eur 152 4 mn of this was net interest income,neutral
about 36 of this came from aspo chemicals 39 from aspo shipping and 25 from aspo systems,neutral
talvivaara is listed on the london stock exchange main market and nasdaq omx helsinki and is included in the ftse 250 index,neutral
growth is expected to continue in 2008,positive
it is positive that the company it recruited harri koponen as ceo according to affarsvarlden,neutral
according to vauramo the plant s lifting equipment is suitable for asian and for some chinese trucks,neutral
asimilar agreement was signed between china mobile ltd sehk : 0941 and nyse : chl the largest mobile carrier and thegps and social networking service provider promoting gypsii service before beijing 2008 olympic games according to thelatest news,positive
country : ; germany sector : construction real estate ; machinery engineering target : caverion gmbh buyer : yit oyj deal size in usd : 90 3 m type : corporate acquisition status : agreed,neutral
sports equipment sales also progressed well owing to the prolonged winter season,positive
microsoft also churned up its courtship agreeing to use the navteq mapping service which is offered by a company nokia bought for $ 8 1 billion a few years ago,positive
during the negotiations a reduction of 21 persons has taken place through natural redundancy or termination of fixed term contracts,neutral
the 2500 passenger ferry will have dimensions of 185 m length overall 170 m length between perpendiculars 27 70 m breadth and 6 55 m design draught,neutral
ahlstrom corporation stock exchange announcement 23 4 2007 ahlstrom corporation will publish its first quarter financial results 2007 on friday april 27 2007 approximately at 8 30 a m finnish time,neutral
finnish automation solutions developer cencorp corporation omx helsinki : cnc1v said on friday 27 june that it has completed employee negotiations regarding a reorganisation of its operations,positive
the company has an annual turnover of eur32 8 m,neutral
the value of the contract is eur 25mn,neutral
the business idea of budget sport is to offer customers a wide range of high quality sports equipment and clothing at low prices the company said,neutral
this is a win for all oems targeting to develop wimax products,positive
our canned preserved food in finland report offers a comprehensive guide to the size and shape of the market at a national level,neutral
the operator is one of 6 operators to have been granted a wimax license in taiwan and hopes to be the first to launch commercial services in early 2009,neutral
blyk is launching first in the uk market in mid 2007 with other markets to follow,neutral
ebit totalled eur 14 4 mn compared to a loss of eur 0 3 mn in the corresponding period in 2009,positive
the company s strength is its apetit brand,positive
scanfil a systems supplier and contract manufacturer to the communications sector will give notice to 20 productional employees and temporarily lay off 15 employees at the company s plant in sievi in finland,negative
london marketwatch share prices ended lower in london monday as a rebound in bank stocks failed to offset broader weakness for the ftse 100,negative
tekla structures bim building information modeling software is being developed according to a long term plan of improved user experience process and functionality,positive
the brokerage said 2006 has seen a true turning point in european steel base prices with better pricing seen carrying through the second quarter of 2006,positive
we can capitalize on our experience from a number of similar bridge projects in the nordic countries,positive
london afx fortum said it has agreed to sell its industrial maintenance service operations to funds managed by capman for an undisclosed sum,neutral
the availability of the internet services is highlighted in the service offer of kesko s k group stores,neutral
previously vaahto pulp has supplied headboxes with rectifier roll and dilution control technology for stora enso s mill in imatra eastern finland,neutral
the remote radio head module will be available at 4w power for 2 5 ghz and 3 5 ghz tdd frequency bands,neutral
cents the profile contains business operations the company history major products and services prospects key competitors structure and key employees locations and subsidiaries,neutral
both operating profit and turnover for the nine month period increased respectively from eur2 4 m and eur43 8 m as compared to the corresponding period a year ago,positive
in the homeware area fiskars provides leading branded products for home kitchen and interior design,positive
vanhanen said the strike would be extremely damaging as some 1 300 participants and reporters begin to arrive in finland for the one day eu summit with russian president vladimir putin in lahti about 100 kilometers 60 miles north of helsinki,negative
the chf is a great product,positive
okmetic closed its plant in espoo in early 2004 and all production lines from the site were moved to okmetic s plants in vantaa finland and texas usa,neutral
the business area has operations in finland sweden denmark estonia latvia and lithuania,neutral
finnish meat company atria can no longer promise a sufficient amount of domestic beef to its customers,negative
finnish food company raisio oyj hel : raivv said today it will buy british snacks and confectionery company big bear group plc for an enterprise value of eur 95 3 million usd 129 9 m,positive
the tanks will be delivered to a company which is currently building a chemical tank farm in antwerp northern belgium,neutral
production facilities 6 july 2010 finnish investment group neomarkka oyj hel : nembv said today that it will buy the former production facilities of kuitu finland ltd as part of negotiations on the option to invest in specialty cellulose fiber business,neutral
london s leading shares today jumped almost 100 points or 1 7 as the market opened,positive
teleste bk optiflex amplifier products will be used in ongoing capacity upgrade of kdg s network to bi directionality,neutral
u s based t corp is in talks with scandinavian telecoms company teliasonera to sell its stake in uzbek cellular operator coscom an executive at coscom told interfax,neutral
on the route between helsinki in finland and tallinn in estonia cargo volumes increased by 36 while cargo volumes between finland and sweden fell by 9,neutral
finnish department store group stockmann is planning to acquire about eur 141mn through a directed issue and a rights offering,neutral
at a press conference lattelecom board chairman nils melngailis explained that blackstone had been chosen for its experience in the it sector as well as its financial strength,positive
the value of the order is nearly eur400m,neutral
as previously announced geosentric oyj entered into financing agreements with its lead investor on june 30 2010 enabling the company to receive financing up to the aggregate amount of 6m,neutral
productional situation has now improved,positive
finnish energy company fortum has set itself new stricter target limits for short term carbon dioxide emissions from its heat and electricity production,neutral
according to finnish aktia bank s managing director jussi laitinen the bank s aim is to triple the number of its customers in finland in the next five years,positive
because expenditures must be justified to pass budget approval hurdles we believe our rop model can help make it easier for it and it security practitioners to make the business case for acquiring enabling security technologies and related control activities,neutral
the company s share is quoted on nasdaq omx helsinki rautaruukki oyj : rtrks,neutral
thus the group s balance sheet will have about eur25 8 m in goodwill for 2010 the company added,neutral
in its financial report published on friday seb said its net profit soared to sek6 745 bn in 2010 from a year earlier sek1 114 bn and proposed a 50 dividend increase to sek1 50 per share,positive
finnish publishing and printing group ilkka yhtym+ñ will introduced a staff smoking ban as of the beginning of 2007 at the company s three newspapers,neutral
rosa is one of the best known duckburg illustrators,neutral
the total value of the contract is some eur 8 million,neutral
last july the group said it intended to relocate warehouse and office space in loudeac and saint marcel to morvillars in the east of france where it already operates a hook manufacturing and distribution unit,neutral
kalmar espana generated net sales of some 11 3 mln euro $ 14 8 mln in 2005,neutral
the sale of savcor face to cencorp will result in a profit or loss which can not yet be determined owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates,neutral
scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics,neutral
sysopen digia plc press release 7 february 2006 ibm finland has rewarded its most distinguished partner companies for 2005,positive
pretax loss totaled eur 117mn compared to a loss of eur 65mn in the corresponding period,negative
in finland sampo bank now part of the danske bank group will lay off staff from the administrative and support functions,negative
the contract covers the supply of temporary heating equipment for lkab s new pellet plant in kiruna in northern sweden,neutral
on the other hand finnish sawmills production has decreased even more,negative
headline of release dated march 26 2008 should read : acacia subsidiary enters into settlement agreement for rule based monitoring technology with f secure sted acacia technologies licenses rule based monitoring technology to f secure,neutral
demand for fireplace products was lower than expected especially in germany,negative
the company designs and manufactures high quality clothing interior decoration textiles bags and other accessories,neutral
i am very pleased and proud of our performance last year chief executive juha rantanen said in a statement,positive
tekla will organize an information meeting for analysts and media at wtc helsinki marski meeting room aleksanterinkatu 17 the same day at 12:30 1:30 p m light lunch will be served,neutral
elite residence tower a new development by tameer is located at the heart of dubai marina,neutral
motorola accounted for 11 5 percent of the south korean handset market as of the end of april samsung held 55 percent and lg electronics 19 percent according to korea based atlas research group,neutral
comptel corporation will publish its financial statements for 2008 on 12 february 2009,neutral
the permanent magnet generators and power converters are today the preferred solution in new wind turbine designs the company said,neutral
eq bank forecasts olvi s net sales at eur 67mn in the second quarter of 2009 and operating profit at eur 6 4 mn,neutral
return on investment was 5 0 compared to a negative 4 1 in 2009,positive
kesko has about 2 000 stores engaged in chain operations in the nordic and baltic countries russia and belarus,neutral
raw materials prices have surged in the past year fueled in part because of the rapid industrialization of china india and other developing nations,negative
tomtom has given assurances that it will continue to sell maps to competitors if it wins eu approval,positive
together they generate aspo s goodwill,neutral
the sellers were eoss innovationsmanagement and a group of private individuals,neutral
the antibody given at repeated doses of up to 8 mg kg was generally well tolerated and the pharmacokinetic characteristics of btt 1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis ra patients,positive
the company said that its comparable operating profit for the january june period fell short of last year s corresponding performance,negative
the group had an order book of eur 7 74 mn at the end of 2007,neutral
the company did not distribute a dividend in 2005,neutral
acquisitions have been made and businesses have been well integrated,positive
founded in 1649 fiskars has over 360 years of product quality excellence and is finland s oldest company,neutral
lemminkainen talo oy s lahti office is a significant logistics and business premises constructor,neutral
finnish software company qpr software plc omx helsinki : qpr1v reported on thursday 23 october an operating profit of eur63 000 on net sales of eur1 5 m for the third quarter 2008,neutral
possible personnel reductions concern approximately 104 people,negative
the outsourced scan and capture solutions transfer paper invoices into electronic format and basware business transactions service allows the customer to receive and send invoices in an electronic format,neutral
european traffic grew nearly 30,positive
the report provides a comprehensive insight into the company including business structure and operations executive biographies and key competitors,positive
in finland insurance company pohjola and the finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists traffic safety,positive
the product advisory does not apply to any other nokia branded battery the company said,neutral
both operating profit and net sales for the 12 month period increased respectively from eur10 5 m and eur28 8 m as compared to the financial year 2004,positive
a profit is still on target,positive
we hope to increase traffic volumes with the opening of freight one scandinavia,positive
the swedish subsidiary holds 1 0 net smelter return nsr royalties over two advanced copper projects in northern sweden the viscaria and adak projects being developed by avalon minerals ltd asx : avi,neutral
on the other hand montevideo said that having the two mills working in the area will generate jobs,positive
the acquisition of +àlandsbanken sverige in 2009 burdened the performance with eur 3 0 mn,negative
no financial details were disclosed,neutral
it is the last smartphone running maemo 5 which is to be replaced with meego a joint project between nokia intel and the open source community,neutral
most recently he founded virent energy systems inc an 80 person catalytic biofuels company where as president and ceo he led the company through multiple financings defined the company s market strategy and secured the company s first customers,neutral
operating profit rose to eur 3 11 mn from eur 1 22 mn in the corresponding period in 2009,positive
the announcement pushed freenet shares down 6 3 or eur0 71 in frankfurt trade to eur10 65 as investors gave up hope united internet ag and drillisch would pursue their own takeover and breakup of freenet,negative
demonstrations of the broad capabilities of the mobility business suite will be organized during the 3gsm world congress in barcelona from february 12th to 15th,neutral
the combined company had pro forma net sales of 140 mln euro $ 188 9 mln and an operating profit of 13 mln euro $ 17 5 mln for 2006,neutral
both operating profit and net sales for the six month period increased respectively from eur0 4 m and eur3 2 m as compared to the corresponding period in 2005,positive
the acquisition is expected to improve access to chrome ore resources in turkey,positive
operating profit rose to eur 26 7 mn from eur 14 9 mn in the corresponding period in 2006,positive
an acquisition of teliasonera would be france telecom s biggest since its 2000 purchase of orange plc for 27 8 billion $ 55 1 billion and would create the world s fourth largest telecom company behind at&t inc verizon communications inc and ntt corp of japan,neutral
according to sweden s minister for local government and financial markets mats odell the decision to sell the state s shares in telecom group teliasonera can only be carried out in cooperation with the state of finland,neutral
every partner will be allowed to buy a quantity of electricity corresponding to their share in the consortium at production cost a letter of intent said,neutral
according to him construction work will start in spring 2007 and the facility is to be commissioned in spring 2008,neutral
upm said the move will lower net profit by x20ac 385 million us$ 520 million in the second quarter mainly due to impairment charges,negative
the respondents praised finnair s reliability finnishness and understanding of its target group,positive
we are honored to be acknowledged for our commitment to the industry especially in asia pacific,positive
in 2010 the marimekko group s net sales were eur 73 297 thousand eur 72 473 thousand and operating profit was eur 8 169 thousand eur 6 291 thousand,neutral
finnish property investment company citycon plans to issue directed subordinated convertible bonds to institutional investors,neutral
in the second quarter of 2010 the group s pretax loss narrowed to eur 400 000 from eur 600 000,positive
according to the finnish russian chamber of commerce all the major construction companies of finland are operating in russia,neutral
the training modules aim at strengthening the public accounting abilities and fulfilling communal project management,positive
lithuanian beer makers sold 256 88 million liters of beer in 2005 a rise of 4 5 per cent from the year earlier figure of 245 92 million liters,positive
crucially the decision to use etsi european telecommunication standard institute backed dvb h adds to the growing list of operators and equipment manufacturers opting for the standard see global : 20 january 2006 : competing technologies vie for mobile tv,neutral
linde acts responsibly towards its shareholders business partners employees society and the environment in every one of its business areas regions and locations across the globe,neutral
as part of the reorganisation measures that will take place in spring 2006 tamglass finton will start personnel negotiations that will affect its entire staff of 33,negative
last month outokumpu sold more than 80 percent of its technology unit outokumpu technology oyj to further its strategic goal of becoming the world s largest stainless steel maker,positive
the total scholarship amount was 40 000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations,neutral
the contract covers hdo platform ac800 and cxe880 optical fttb nodes designed to increase the forward and return path capacity of the transmission networks,positive
its market share widened to 48 51 percent from 48 31 percent a year earlier,positive
revenue grew by 2 percent to x20ac 580 million $ 743 million from x20ac 569 million,positive
in finland media group talentum will start personnel negotiations to cut staff in parent company talentum and publishing unit talentum media,negative
milan afx the italian shipping group grimaldi has increased its stake in the finnish company finnlines to 35 4 pct from the 30 5 pct held in june according to news agency ansa,neutral
the first phase will be completed by the end of 2012,neutral
panostaja is a financially secure finnish multi field corporation that creates healthy companies and company entities,neutral
printed fabrics and related design expertise have always been the core of marimekko s business and brand,neutral
stora enso oyj said friday it will sell its north american unit to newpage in a deal valued at euro1 82 billion us$ 2 52 million,neutral
both operating profit and net sales for the three month period increased respectively from eur15 1 m and eur131 5 m as compared to the corresponding period in 2005,positive
helsinki afx shares closed higher led by nokia after it announced plans to team up with sanyo to manufacture 3g handsets and by nokian tyres after its fourth quarter earnings report beat analysts expectations dealers said,positive
at 3:37 p m eastern time a block of 2 400 contracts changed hands at a bid price of $ 0 45,neutral
in december alone the members of the lithuanian brewers association sold a total of 20 3 million liters of beer an increase of 1 9 percent from the sales of 19 92 million liters in december 2004,positive
danish company flsmidth has acknowledged that it has violated a patent held by finnish metso,negative
net sales fell by 5 from the previous accounting period,negative
we hope to clarify our policies to finnish businesses where there are any gray areas motlanthe said,neutral
the rewards to be paid on the basis of the earning period 2011 will correspond to the value of a maximum total of 364 000 componenta corporation shares including also the proportion to be paid in cash,neutral
combining the two producers will create a strong eu based fertilizer industry capable of meeting global competition they added,positive
hk ruokatalo now accounts for about 50 of poultry sales in finland and profitability is at a good level,positive
the contract covers installation training and start up services,neutral
technopolis said before the protocol was signed that the techno park would be built at a site covering more than six hectares in the neudorf special economic zone and that it planned to invest 200 million euros in the project until 2009 inclusive,neutral
2010 16 july 2010 finnish steel maker rautaruukki oyj hel : rtrks or ruukki said today it turned to a net profit of eur20m in the second quarter of 2010 from a net loss of eur94m in the corresponding period last year,positive
netcom expects to complete turbo 3g deployment in these areas this year,neutral
the group said it intends to initiate within this year the process of buyout of minority shareholders of ragutis with the aim of becoming the sole owner of the company,neutral
net sales in 2007 are expected to be 10 up on 2006,positive
operating profit totaled eur 17 7 mn compared to eur 17 6 mn in the corresponding period in 2007,positive
according to the company its operating profit excluding non recurring items in the fourth quarter of 2009 was significantly better than expected and also better than the figures for the fourth quarter of 2008,positive
in january september 2007 operating profit totaled eur 20 5 mn,neutral
the company may at any time have in its possession one tenth of all its shares at the maximum,neutral
as a result the number of personnel in finland will be reduced by 158,neutral
as a result a total of 82 employees would be given notice,neutral
also technopolis plans to build a 100 million euro technology park at the special economic zone neudorf in st petersburg the st petersburg government said in february,neutral
the air traffic of finland has been in stoppage since then,negative
teleste expects to start the deliveries at the end of 2009,neutral
the indexes include the top companies that are committed to sustainable development,neutral
deliveries of nokia 1112 nokia 2310 and nokia 2610 are expected to start in the second quarter of 2006,neutral
on the basis of competitive bidding ooo kitai stroi the russian subsidiary of china state construction engineering corporation a construction company owned by china state has been selected as the main constructor,neutral
