headline,label
finnish energy company fortum has set itself new stricter target limits for short term carbon dioxide emissions from its heat and electricity production,neutral
in 2007 huhtamaki will continue to invest in organic growth,neutral
operating profit improved by 39 9 to eur 18 0 mn from eur12 8 mn,positive
the parties have agreed not to disclose the transaction value,neutral
according to finnish fim bank alpro s price would be around eur 100mn 150mn,neutral
comparable operating profit for the quarter decreased from eur510m while sales increased from eur860m as compared to the third quarter 2007,negative
demand for fireplace products was lower than expected especially in germany,negative
finnish technology group aspocomp group oyj omx helsinki : acg1v issued its third quarter report on thursday 13 november posting an operating profit of eur0 4 m as compared to a loss of eur0 5 m in the third quarter of 2007,positive
rapala said it estimates it will make savings of 1 2 mln eur a year by centralising its french operations at one site,positive
it started with software that was capable of retrieving the data typed into the computer keyboard keyloggers and then more complex mechanisms arrived on the scene such as phishing and pharming,neutral
the bank forecasts finland s gdp will grow by 2 in 2010 and in 2011,positive
operating profit totalled eur 9 6 mn down from eur 42 0 mn the year before,negative
finnish meat company atria can no longer promise a sufficient amount of domestic beef to its customers,negative
in food trade sales amounted to eur320 1 m a decline of 1 1,negative
tikkurila powder coatings has some 50 employees at its four paint plants which generated revenues of eur2 4 m usd3 3 m in 2010,neutral
the second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 said magnus rosen ramirent ceo,positive
finnish software developer done solutions oyj said its net profit increased to 3 5 mln euro $ 4 6 mln in 2006 from 2 3 mln euro $ 3 0 mln in 2005,positive
pretax loss totalled eur 162 3 mn compared to a profit of eur 253 5 mn in 2007,negative
the terms of the transactions remained undisclosed,neutral
we could be there,neutral
cramo slipped to a pretax loss of eur 6 7 million from a pretax profit of eur 58 9 million,negative
the gypsii mobile social networking application is available in china with both chinese and english language support,neutral
quarterly diluted eps on continuing operations came in at 0 21 eur compared with last year s 0 12 eur,positive
no compensation for its news opinions or distributions,neutral
rory fitzgerald general manager operations bristol port said : with the use of low maintenance technology we can save up to 30 per cent on servicing plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption,positive
over the years the color orange has become synonymous with quality,neutral
teliasonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to about 90 of nepal s population,positive
in 2009 kone had annual net sales of eur 4 7 billion and approximately 34 000 employees,neutral
the company s transportation business is conducted through florida rock & tank lines which is a southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities,neutral
capman has four investment areas capman buyout capman technology capman life science and capman real estate and each of them has a dedicated team,neutral
shares of standard chartered stan rose 1 2 in the ftse 100 while royal bank of scotland rbs shares rose 2 and barclays shares barc bcs were up 1 7,positive
as a result it has started negotiations with the banks on provisional amendments concerning the covenants and other credit terms,neutral
the commission is to be applauded for applying a fact based and data driven approach and for providing clarity for future petitions,positive
combined net sales in 2006 were $ 27 million and ebitda was $ 13 7 million,neutral
re use back into pet bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 petcore said previously,positive
in 2007 almost two thirds of orion s net sales came from these drugs,neutral
in addition cramo and peab have signed exclusive five year rental agreements in finland and have extended their existing rental agreements in the swedish market for another five years,positive
delivery is due in the second half of 2011,neutral
they are responsible for their own operations customer relationships and the development of these,neutral
result before taxes decreased to nearly eur 14 5 mn compared to nearly eur 20mn in the previous accounting period,negative
affectogenimap builds highly customised it solutions for its customers in finland and the baltic countries,neutral
from merisatama to the far corners of the world asfaltti osakeyhti+â lemmink+ñinen was established in 1910 by a group of master builders in helsinki as a specialist business and subcontractor,neutral
cohen & steers inc : 5 534 626 shares representing 4 985 of the share capital and voting rights,neutral
proha plc euronext :7327 announced today 19 may that its fully owned subsidiary safran software solutions as has agreed to sell its 49 share of safran north america llc to a sna holding as an investment group based in norway,neutral
the acquired plant has an annual capacity of some 300 000 tonnes and most of its production is sold to domestic customers,neutral
the company says the measures are no longer needed,neutral
paper companies were in negative territories with stora enso r shedding 1 62 pct to 12 73 eur upm kymmene down 0 80 pct at 18 64 eur and m real b 0 18 pct lower at 5 57 eur,negative
public services will also be available,neutral
finland based international machinery rental company ramirent plc omx helsinki : rmr1v said on friday 9 may that its president and ceo kari kallio has informed the board of his intention to retire in year 2009,neutral
the order is a follow on to an 11 mln euro $ 16 1 mln deal made in july 2007,neutral
finnish swedish tietoenator is expanding its business quickly in russia,positive
nokia and capcom announced that resident evil degeneration will be released on n gage later this year,neutral
the utility will also provide services related to electricity management such as hedging trades and risk management and reporting,neutral
the previous offer was 3 4 of voting rights and 12 3 of capital,neutral
we re delighted with the move says morna cowie co owner above it s double the size of our current shop and has a lovely feel to it,positive
the acquired business main asset is a mobile authentication and signing solution branded as tectia mobileid which provides authentication to web e mail ssl vpn ms sharepoint tectia secure solutions and other applications and resources,neutral
helsinki based componenta bought turkish listed company doktas in october 2006 for 89 million euros making it the largest finnish investment in turkey to date,neutral
the total size of the complex is around 25 000 m2 and the project will be constructed in stages,neutral
according to m real s ceo mikko helander this transaction will enable the company to proceed swiftly with its restructuring program,positive
eur928 000 in q1 2010 6 may 2010 finnish textile and clothing design company marimekko oyj hel : mmo1v said today its net profit rose to eur928 000 in the first quarter of 2010 from eur13 000 in the corresponding period a year earlier,positive
finnish geosentric s net sales decreased to eur 939 000 in january march 2009,negative
to check them out or to make a bid they will be in the deka showroom fortitude valley,neutral
the figure includes the change in the fair value of the property portfolio eur 26 2 million,neutral
the acquisition is expected to take place by the end of august 2007,neutral
los angeles based pacific office properties trust acquires owns and operates office properties in the western u s focusing initially on the markets of honolulu san diego los angeles and phoenix,neutral
the rationalization of the operations seeks to achieve over eur 1 million in yearly savings as from the second quarter of the current financial year,positive
subject matter of the invention furthermore is the use of the cyclone for separating partly molten particles,neutral
the contracts of the employees 96 of whom are blue collar workers will be ended between march and august 2011,negative
the financial impact is estimated to be an annual improvement of eur2 0 m in the division s results as of fiscal year 2008,positive
finnish forest machinery manufacturer ponsse s net sales grew to eur 51 3 mn in the first quarter of 2010 from eur 37 5 mn in the corresponding period in 2009,positive
otherwise the situation is under control,neutral
total operating revenue grew by 27 6 year on year to eur61m,positive
our customers come from the following countries : uk usa spain france italy germany china sweden norway netherlands austria belgium switzerland czech republic serbia finland canada russia ukraine portugal denmark ireland south korea estonia and liechtenstein,neutral
earnings per share eps amounted to a loss of to eur0 06,negative
ruukki has signed a contract to deliver and install the steel structures for a bridge over the kyronsalmi strait in savonlinna finland,positive
the contract incorporates a convergent charging rating solution for voice and data which includes internet gprs sms mms and wap,neutral
ramirent s net sales in the second quarterended june 30 were euro 128 7 million about u s $ 163 million a 3 3 percent increase compared with euro 124 6 million for thesecond quarter last year,positive
it will be operated by nokia and supported by its nokia netact network and service management system,neutral
each share is entitled to one vote,neutral
the sales price was not disclosed,neutral
nordstjernan has used its option to buy another 22 4 stake of salcomp s shares and votes,neutral
the tool is a patent pending design that allows consumers to lay out their entire project on a removable plate using multiple clear stamps of any kind,neutral
stora enso oyj said its second quarter result would fall by half compared with the same period in 2007,negative
the company is in charge of all natural gas storage activities in france great britain and germany,neutral
capman s first real estate fund which had a total investment capacity of euro 500 million and closed in june 2005 invested in commercial properties in the helsinki metropolitan area,neutral
the order includes a log handling line peeling line and drying line for the production of parquet base layer veneer for plyfa s hassela mill central sweden,neutral
consolidated pretax profit decreased by 69 2 to eur 41 0 mn from eur 133 1 mn in 2007,negative
he is a member of the board of numerous com panies and a shareholder of the boardman ltd board specialist net work,neutral
finnish beverage company olvi is one of the last listed companies in finland that has not yet published its financial result for the second quarter of 2009,neutral
the new company diapol s r l would manufacture tools meant for glass and stone pre processing,neutral
the indexes include the top companies that are committed to sustainable development,neutral
in 2008 kemira recorded revenue of approximately eur 2 8 billion and had a staff of 9 400,neutral
finnish construction group lemminkainen oyj hel : lem1s said today it has won a contract to provide technical services for the nevsky centre shopping mall to be opened in november in st petersburg russia,positive
the major part of the deliveries include different ac and cxe amplifier solutions and products by dinh telecom a company acquired by teleste last spring,neutral
the real estate company posted a net loss of +ó x201a ¼ 59 3 million +ó x201a ¼ 0 21 per share compared with a net profit of +ó x201a ¼ 31 million +ó x201a ¼ 0 11 per share for the corresponding quarter of 2007,negative
both sources said nokia would unveil its new phone code named tube on oct 2 at an analyst and media event in london,neutral
the americas represents 25 of gemalto s billing and latin america is one of the fastest growing regions for the company,neutral
previously eb delivered a custom solution for lg electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators,positive
according to finnair technical services the measure is above all due to the employment situation,neutral
eurochem cfo andrey ilyin said : this facility marks another important step for eurochem in securing the long term financing necessary for our potash and other strategic projects,positive
the amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the company,positive
london afx intertek group plc a testing and inspection company said its commercial and electrical division has bought finland based company natlabs oy from etteplan oyj for 1 3 mln eur in cash,neutral
investment management and investment advisory services are the company s sole line of business,neutral
stora enso norske skog m real upm kymmene credit suisse first boston cfsb raised the fair value for shares in four of the largest nordic forestry groups,positive
pretax profit decreased by 37 to eur 193 1 mn from eur 305 6 mn,negative
finnish and swedish construction markets are still experiencing an estimated 4 annual growth in 2008,positive
i m trying to deal with slavery from a different perspective to balance the story says deramus formerly a writer at the detroit free press and the detroit news,neutral
the dividends payable annually shall be deducted from the share subscription price,neutral
the port facilities throughput is 250 000 teus and 7 5 mln tons of general cargo,neutral
sponda is a property investment company specialising in commercial properties in the largest cities in finland and russia,neutral
the chilled meat products category led the meat fish and poultry market in finland accounting for a share of 31 4,neutral
she will succeed krister kylas who has decided to leave teliasonera,neutral
construction work on the helsinki music centre is to start this autumn with the total cost of the project estimated at 140 million euros,neutral
the moscow metro www mosmetro ru was the first metro system in europe to implement smart cards together with a new type of magnetic card in 1998,neutral
the devices would be launched in the chinese market in late 2006 the company said,neutral
jon risfelt has previously held operational executive positions in europolitan ericsson sas american express card and travel divisions as well as nyman & schultz ceo vodafone sweden ceo and gambro renal products ceo,neutral
finnish suominen corporation that makes wipes nonwovens and flexible packaging has a plant near warsaw in poland that makes flexible packaging,neutral
philips was not available to comment on the report,neutral
the sale of the healthcare trade business supports oriola kd s strategy to focus on pharmaceutical wholesale and retail businesses,positive
following the acquisition relacom will strengthen its presence in finland serving operators and office market with mobile and fixed networks construction installation and maintenance services,positive
lee & man paper and metso have a long and prosperous co operation a good example of which are the changshu and hongmei kraftliner machines delivered earlier,positive
helsinki thomson financial shares in cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in april june profits which overshadowed the large number of new orders received during the three months,negative
jan 6 ford is struggling in the face of slowing truck and suv sales and a surfeit of up to date gotta have cars,negative
clothing retail chain sepp+ñl+ñ s sales increased by 8 to eur 155 2 mn and operating profit rose to eur 31 1 mn from eur 17 1 mn in 2004,positive
finnish glass technology group glaston corporation omx helsinki : gla1v reported on thursday 14 august an operating profit of eur6 5 m on net sales of eur201 5 m for the period january september 2008,neutral
the closing of the transaction is scheduled to take place on january 10 2008,neutral
following this increase huhtamaki s registered share capital is eur360 62 m and the number of shares outstanding is 106 063 320,neutral
finnish developer and manufacturer of mobile phone chargers salcomp plc omx helsinki : sal1v on wednesday 19 november lowered its full year net sales estimate,negative
on the route between helsinki in finland and tallinn in estonia cargo volumes increased by 36 while cargo volumes between finland and sweden fell by 9,neutral
there have not been previous share subscriptions with 2004 stock options,neutral
operating profit improved to eur 20 3 mn from eur 11 4 mn,positive
the objective of the st petersburg office is first to boost the company s maintenance business,neutral
pharmaceutical market in belgium global research & data services published recently a market analysis about the pharmaceutical markets in belgium,neutral
the company aims to maintain this trend in profitability during the current year,positive
according to gran the company has no plans to move all production to russia although that is where the company is growing,neutral
adp news jan 13 2009 finnish industrial and environmental measurement equipment maker vaisala oyj omx : vaias said yesterday it will develop an operational reference radiosonde for climate change observations,neutral
scania morgan stanley lifted the share target on swedish heavy duty truck and bus maker scania ab to 330 crowns $ 42 4 35 2 euro from 310 crowns $ 39 8 33 1 euro,positive
finnish electronics contract manufacturer scanfil had net sales of eur 52 2 mn in the first quarter of 2007 down from eur 60 1 mn a year before,negative
the agreement strengthens our long term partnership with nokia siemens networks,positive
raffles equities ltd became a substantial holder in archer exploration ltd on january 12 with 11 7 million shares 18 2 pc,neutral
the purchase price will be paid in cash upon the closure of the transaction scheduled for april 1 2009,neutral
earnings per share eps amounted to eur0 03 up from the loss of eur0 08,positive
the turbines are expected to be launched by the end of 2012,neutral
the outsourced scan and capture solutions transfer paper invoices into electronic format and basware business transactions service allows the customer to receive and send invoices in an electronic format,neutral
liquid handling products include electronic and mechanical pipettes disposable tips as well as pipette maintenance and calibration services for research institutions healthcare and industrial laboratories,neutral
the group also has a strong global position in other fishing categories,positive
finnish power supply solutions and systems provider efore oyj said its net loss widened to 3 2 mln euro $ 4 2 mln for the first quarter of fiscal 2006 2007 ending october 31 2007 from 900 000 euro $ 1 2 mln for the same period of fiscal 2005 06,negative
our customers come from the following countries : uk usa spain france italy germany china hong kong sweden norway netherlands austria belgium switzerland czech republic finland canada russia ukraine denmark ireland south korea and liechtenstein,neutral
the sale which will result in a gain of some eur 60 million in the second quarter of 2010 for oriola kd supports the finnish company s strategy to focus on pharmaceutical wholesale and retail operations,positive
a total of 16 5 mn passenger ship journeys took place in the northern baltic sea in 2007 slightly down from 16 5 mn in 2006,negative
the company will disclose further details including the anticipated transaction timetable and the name of the new investor within one week,neutral
it now owns 80 565 shares in amer sports corporation equaling 0 11 of the company s share capital and voting rights,neutral
these new units will be built at cargotec s state of the art manufacturing facility in san antonio texas usa which started operations in 2009,neutral
profit for the period was eur 9 8 mn up from eur 6 0 mn in 2004,positive
teleste was set up in 1954 and is divided into broadband cable networks and video networks business areas,neutral
utah s capital wanted to be the next u s headquarters of amer sports corp a ski equipment company,neutral
sanoma corporation wants a new and better frequency for the helsinki metropolitan area,neutral
in finland the launch of tie in sales of 3g mobile phones did not cause a dramatic rush in mobile retail outlets during the first few days,neutral
finnish electronics manufacturer pkc group oyj omx helsinki : pkc1v said on wednesday 31 december that it has completed the acquisition of man nutzfahrzeuge ag s cable harness business from man star trucks & buses spolka zoo in poland,positive
the two companies will also partner in further developing raiso s cholesterol lowering brand benecol,positive
about 72 of evraz group shares are owned by lanebrook whose beneficiaries on the one hand are millhouse the holding company for the assets of billionaire roman abramovich and his business partners 50 ; and evraz executives alexander abramov and alexander frolov 50 on the other,neutral
about dopplr dopplr is a service for smart travellers,neutral
loss after taxes amounted to eur 1 2 mn compared to a loss of 2 6 mn,positive
helsinki on october 22 2008 ssh communications security corp board of directors for further information please contact : tomi laamanen chairman tel +358 0 400 609 544 distribution : nasdaq omx helsinki ltd,neutral
the company expects its net sales for the whole 2009 to be at previous year levels,neutral
operating profit totalled eur 83 0 mn up from eur 23 5 mn year on year,positive
the e7 smartphone will be available for rs35 000 per handset across india nokia india vice president & managing director d shivakumar told reporters,neutral
helsinki thomson financial kemira growhow swung into profit in its first quarter earnings on improved sales especially in its fertilizer business in europe which is normally stronger during the first quarter,positive
the company expects net sales of 65 mln euro $ 85 1 mln for 2006,neutral
the ebrd is using its own funds to provide a 21 6 million a loan while the b portion of 10 million euros has been syndicated to two finnish commercial banks nordea bank finland plc and pohjola bank plc,neutral
it is planned to set up the a class business center in the two top storeys of the complex,neutral
in the czech republic the smaller profiling unit at ostrava will be closed and the machinery will be gradually relocated to ruukki s bigger plants in hungary poland and romania by the end of the first quarter of 2009,neutral
the proposal by the board of directors on the issuance of option rights will otherwise correspond to the proposal by the board of directors in the notice to the general meeting,neutral
the fair value of the company s investment properties went down to eur2 769 bn at the end of september 2009 from eur2 878 bn a year earlier,negative
finnish metal products company componenta oyj net profit went slightly down to 25 1 mln euro $ 40 2 mln for the first half of 2008 from 25 4 mln euro $ 40 7 mln for the same period of 2007,negative
in the fourth quarter of 2008 net sales increased by 2 to eur 1 050 7 mn from eur 1 027 0 mn in the fourth quarter of 2007,positive
adp news sep 30 2008 finnish security and privacy software solutions developer stonesoft oyj said today that it won a usd 1 9 million eur 1 3 m order to deliver its stonegate network security products to an unnamed russian te,positive
the cvs of the proposed members are available for viewing from 12 march 2008 onwards on the internet at www sampo com ir,neutral
ebit margin was up from 1 4 to 5 1,positive
solteq plc announcement 16 12 2010 share repurchase 16 12 2010 in the helsinki stock exchange solteq plc now holds a total of 486 969 shares including the shares repurchased on 16 12 2010,neutral
the interchange of editors in chief is a part of publisher s goal to enhance job circulation in all personnel groups,neutral
the most significant challengers in the market are logset and sampo rosenlew,neutral
the company said that it will supply the wcdma 3g hspa radio network including the modular high capacity nokia flexi wcdma base station in east java bali sumatra and batam,positive
supported nokia phones include : n96 n95 8gb n95 n93 n931 n92 n85 n82 n81 n80 n79 n78 n77 n76 n75 n73 n72 n71 e90 e71 e70 e66 e65 e62 e61 e61i e60 e51 e50 touch xpress 5800 6220 classic 6210 navigator 6120 classic 6110 navigator 5700 5500 5320xm,neutral
the other seats would go to edgar edmonds an american with experience of the clothing and retail industry and christian fischer an austrian with experience in the winter sports goods business,neutral
according to the prosecutor the share transactions were carried out after hk ruokatalo had proceeded in the negotiations concerning the acquisition of swedish meats,neutral
erkki jarvinen president of rautakirja and the head of the sanoma trade division will leave his current tasks in spring 2009 for a similar position outside the sanoma group,neutral
the transaction will have a positive impact of around eur2m on earnings which ruukki will recognize during the fourth quarter of this year,positive
finnish talentum reports its operating profit increased to eur 20 5 mn in 2005 from eur 9 3 mn in 2004 and net sales totaled eur 103 3 mn up from eur 96 4 mn,positive
underground parking facilities will also be built on the basement floor,neutral
the recovery of demand that started toward the end of 2009 continued in january march 2010,positive
the inventors are bylander johan ponten fredrik and lundberg jorgen,neutral
sales increased due to growing market rates and increased operations,positive
stora enso s business in north america has annual capacity of about 3 million tons and employs about 4 350 people,neutral
the company serves customers in various industries including process and resources industrial machinery architecture building construction electrical transportation electronics chemical petrochemical energy and information technology as well as catering and households,neutral
finnish flexible packaging manufacturer suominen corporation reports net sales of eur 54 5 mn in the first quarter of 2008 compared with eur 54 3 mn a year earlier,positive
the company confirmed its estimate for lower revenue for the whole 2009 than the year ago eur 93 9 million usd 137 3 m as given in the interim report on august 5,negative
indigo and somoncom serve 377 000 subscribers and had a market share of approximately 27 as of may 2007,neutral
the new name of the sanoma division will be sanoma news,neutral
we also strengthen our existing partnership with cybercom says teleste cto esko myllyla,positive
the price will be specified at the completion date,neutral
previously grimaldi held a 46 43 pct stake in the finnish company following the takeover bid launched in november 2006,neutral
net sales decreased to eur 91 6 mn from eur 109mn in the corresponding period in 2005,negative
adpnews feb 3 2010 finland based steel maker rautaruukki oyj hel : rtrks or ruukki said today it slipped to a larger than expected pretax loss of eur 46 million usd 64 5 m in the fourth quarter of 2009 from a,negative
in its financial report published on friday seb said its net profit soared to sek6 745 bn in 2010 from a year earlier sek1 114 bn and proposed a 50 dividend increase to sek1 50 per share,positive
financing of the project will come mainly from china,neutral
the government has instead proposed an exchange of the state s stake in lmt to teliasonera s stake in lattelecom,neutral
adp news nov 5 2008 finnish electronic measurement products and solutions maker vaisala oyj omx : vaias said today that its net profit rose to eur 18 million usd 23 1 m for the first nine months of 2008 from eur 1,positive
marathon now has a 4 6 percent stake in plx it said according to bloomberg,neutral
the bank s leasing arm nordea liising ended the year with a profit of 4 4 million euros,neutral
the fish content of the nuggets is 85 and the fish comes from canada and finland,neutral
the personnel s expertise and high level of technology play a major role in exel composites operations,neutral
according to finnish petrol station chain st1 s managing director kim wiio the company was forced to make purchases with rising prices in the first half of 2008 and now consumer prices are going down almost daily due to competition,negative
the met is located in the central business district cbd of bangkok,neutral
as a result the company currently anticipates net sales to increase and the operating result to be positive,positive
loudeye corp up $ 2 56 at $ 4 33 nokia corp down 10 cents at $ 19 46 nokia agreed to buy the digital music distributor for $ 60 million,neutral
the repo rate will gradually reach 2 at the end of 2010 according to nordea s economic outlook,neutral
aspokem posted an operating profit of 2 7 mln euro $ 3 5 mln and net sales of 89 1 mln euro $ 116 8 mln in 2006,neutral
also cba is to issue a benchmark 10 year fixed rate deal in euros,neutral
the biggest challenge was to make the piece look raw hansen said,neutral
the bank vtb24 provides mortgage loans to buy apartments in the complex at 11 13 per annum in rubles,neutral
operating loss amounted to eur 0 9 mn in the first half of 2006 compared to a profit of eur 0 5 mn in the first half of 2005,negative
then it said the contract was estimated to contribute more than eur150m to its net sales in 2010,positive
radiation and today is a full service house expert in radiation and nuclear safety issues,neutral
sales in local currencies decreased by 0 5 percent while the number of subscribers rose by 12 7 million to a total of 147 6 million at the end of fourth quarter the company said,neutral
the annual value of the contracts is estimated at usd 2mn over the next three years,neutral
the options might include a partial or total divestment of their shareholdings in ovako,neutral
outotec s scope of delivery includes design basic engineering and supply of proprietary equipment for a sinter plant with a grate area of 496 square meters,neutral
the upgrade is intended to raise the network capacity from 450 mhz to 630 mhz in several cities enabling bi directional services for digital television as well as broadband data,positive
a memorandum of understanding on cooperation between the finnish global chemical company kemira and vietnam national chemicals group vinachem was signed on this occasion,positive
the deal includes the entire personnel of planmill oy who will transfer to the new company as so called old employees,neutral
in q2 of 2009 profit before taxes amounted to eur 13 6 mn down from eur 26 8 mn in q2 of 2008,negative
digia said its consolidated net sales for january june 2010 were eur67 8 m up 9 7 on the same period in 2009 eur61 9 m,positive
the segments through which the company operates are frozen food business seafoods vegetable oil business grain trading and other business operations,neutral
it also said its third quarter diluted eps came in at 0 34 eur compared with 0 16 eur in the same quarter a year ago,positive
tekla provides 3d software for building and infrastructure engineering with a focus on building information modelling of steel and concrete structures from design to construction,neutral
15 september 2010 finnish electrical components maker salcomp oyj hel : sal1v announced today the launch of its latest twist charger platform,neutral
vanhanen said the strike would be extremely damaging as some 1 300 participants and reporters begin to arrive in finland for the one day eu summit with russian president vladimir putin in lahti about 100 kilometers 60 miles north of helsinki,negative
3 january 2011 scandinavian lenders sampo bank hel : samas pohjola bank hel : poh1s and svenska handelsbanken sto : shb a have provided a eur160m usd213m line of credit to lemminkainen oyj hel : lem1s the finnish construction firm said on friday,neutral
the company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive,positive
net sales in 2010 were about eur 2 0 billion of which international operations accounted for roughly a quarter,neutral
in providing managed services nokia takes responsibility for building operating and transferring as well as optimising the indosat 3g network,neutral
the total value of the deliveries is some eur65m,neutral
no changes in media activity were seen in october compared with september,neutral
n +1 group will pay eur16 5 m of the transaction price upon closing and the remaining sum in 2012,neutral
the company also estimates the already carried out investments to lead to an increase in its net sales for 2010 from 2009 when they reached eur 141 7 million,positive
mformation and nokia noted they have established interoperability agreements that cover commercially proven standards based management of mobile devices as well as mobile device security and mobile application management,positive
the trucks feature an eco drive system a fuel measuring tool which stores data particular to individual drivers,neutral
the value of the three year contract is estimated at eur40m,neutral
profit of the accounting period was eur 0 3 mn,neutral
finnish media group talentum has issued a profit warning,negative
last week the finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company s strategic goal of becoming the world s largest stainless steel maker,positive
upon completion of the sale proha would get some usd12 7 m for its stake in artemis,neutral
enp newswire 22 march 2011 release date 21032011 a total of 13 000 talvivaara mining company plc s new shares were subscribed for during the period between 1 january 2011 and 28 february 2011 under the company s stock option rights 2007a,neutral
the investment will be worth approximately eur 100mn,neutral
they will be sunk to a depth of some 360 380 metres and fixed to the bottom mud by vacuum,neutral
finnish construction group yit has been awarded a contract to install heating air conditioning and cooling systems to the new head office of the automobile association adac in munich in germany,positive
group net sales in the third quarter of 2007 totaled eur 142 3 mn and operating profit eur 4 3 mn,neutral
finnish silicon wafers maker okmetic oyj said on september 17 2008 that it will invest a total of 15 mln euro $ 21 3 mln in its sensor wafer business,neutral
finnish larox has signed a contract with the talvivaara project for the delivery of filters to the talvivaara nickel mine in sotkamo in finland,positive
the deliveries started in april 2006 and will be completed in 2007,neutral
cost cutting measures which have produced around eur70m of savings over the past nine months have dampened the airline s loss finnair said,positive
in addition mids are always online and enable full internet browsing,neutral
a meeting of glisten shareholders to vote on the bid will be held on 12 march,neutral
it projected revenue of $ 2 2 billion to $ 2 3 billion slightly higher than analyst estimates of $ 2 19 billion,positive
lemmink+ñinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s,neutral
cencorp would focus on the development manufacture and marketing of standard products for production automation,neutral
return on investment was 16 6 compared to 15 8 in 2004,positive
when the negotiations were started neste oil anticipated that 450 people would be affected,neutral
fl group s private equity division manages all operating companies including icelandair group fl travel group bluebird and sterling,neutral
in april 2010 olvi s range of ciders will expand with a strawberry rhubarb and an apple pear cider in green bottles with a new shape,neutral
founded in 1985 quatrocon s clientele consists of public sector builders central trading companies and major construction firms,neutral
tiimari the finnish retailer reported to have geenrated quarterly revenues totalling eur 1 3 mn in the 4th quarter 2009 up from eur 0 3 mn loss in 2008,positive
in 2006 teliasonera net sales were sek 91 bn ebitda was sek 32 266 bn net income was sek 19 28 bn,neutral
the total donation amount is eur 1 115 000,neutral
the costanza light with an aluminum base and washable shade comes in white pistachio orange blue and red,neutral
operating profit rose to eur 3 2 mn from eur 1 0 mn in the corresponding period in 2008,positive
in the beginning of this year wartsila had secured an order to deliver four gas fuelled main engines and propulsion machinery for the same vessel,positive
it is the first application in the market for invoice and purchase requisition approval with a mobile device,neutral
established in 1987 the srv group is a private finnish construction concern with operations in finland the baltic countries and russia,neutral
the company serves approximately 3 000 customers in over 100 countries,neutral
the intel atom processor has had tremendous success in the marketplace since its launch over 2 years ago said pankaj kedia director of global ecosystem programs for intel corp s ultra mobility group,positive
exports make up more than 80 per cent of our sales so the name glaston also reflects a truly internationally operating company explains kyro s president & ceo mika seitovirta,neutral
the company will use the money for product development and research activities through 2013 in its key markets finland germany italy and france,neutral
operating profit in the fourth quarter went down to eur3m from eur4 2 m for the corresponding period of 2009 as it included costs of growth projects,negative
this implementation is very important to the operator since it is about to launch its fixed to mobile convergence service in brazil see brazil : 8 may 2006 :,neutral
wayne greensmith fiskars brands uk senior brand manager said : we have launched this as we want to give something back to the community,neutral
rapala estimates its net sales for 2008 will increase by between 8 0 pct and 12 pct assuming 2007 exchange rates,positive
financial terms were not disclosed,neutral
some 3 8 mln euro $ 5 2 mln of the base acquisition price will be paid in cash and the rest through a subscription offering of a total of 850 000 new ixonos shares,neutral
the group with net sales of eur 235 million in 2009 employs more than 2 000 people in 33 countries,neutral
the order consists of outsourced application management support and planning for tecnotree and third party applications,neutral
no financial details were disclosed,neutral
biohit oyj develops manufactures and markets liquid handling products and diagnostic test systems for use in research healthcare and industrial laboratories,neutral
rfid radio frequency identification is a method of so called intelligent transport whereby information can be read and saved remotely,neutral
operating profit totaled eur 18 6 mn or 8 3 of net sales,neutral
ceo erkki j+ñrvinen is happy with the company s performance in 2010,positive
according to an posted by the world intellectual property organization : the present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels,neutral
raute reported a loss per share of eur0 86 for the first half of 2009 against eps of eur0 74 in the corresponding period of 2008,negative
the share capital of alma media corporation business id 1944757 4 is eur 45 031 513 80 and it is divided into 75 052 523 shares,neutral
operating result for the 12 month period decreased from the profit of eur0 4 m while turnover decreased from eur5 6 m as compared to 2004,negative
the rewards to be paid on the basis of the earning period 2011 will correspond to the value of a maximum total of 364 000 componenta corporation shares including also the proportion to be paid in cash,neutral
so far the company has awarded more than $ 350 000 worth of tools and materials,neutral
net income from life insurance doubled to eur 6 8 mn from eur 3 2 mn and net income from non life insurance rose to eur 5 2 mn from eur 1 5 mn in the corresponding period in 2009,positive
the company s net profit rose 11 4 on the year to 82 2 million euros in 2005 on sales of 686 5 million euros 13 8 up on the year the company said earlier,positive
the company will enhance the gprs capability in the existing 12 idea telecom service areas and add 10 more service areas to its network,positive
ahlstrom corporation stock exchange announcement 23 4 2007 ahlstrom corporation will publish its first quarter financial results 2007 on friday april 27 2007 approximately at 8 30 a m finnish time,neutral
at end august sampo was nordea s biggest shareholder with a 20 6 stake followed by the state with 19 9,neutral
